Respondent,S3_Recode,CATV_INSTALLATION_DATE,Churn_risk,CITY_NAME,CommercialProductName,COMMUNITY_NAME,ConvergedStatus,DTV_INSTALLATION_DATE,DTV_TIER_OPTION_NAME,Film1,FixedVoicePlan,FoxSportEDL,FoxSportINT,HasCATV,HasDTV,HasINT,HasTEL,INTERNET_INSTALLATION_DATE,INTERNET_TIER_OPTION_NAME,InternetSecurityType,IntSecurity_Benefit,Kids_Benefit,MediaBoxType,MoviesSeriesL,MoviesSeriesStd,MoviesSeriesXL,MSL_Benefit,PlayLevel,SALUTATION,TELEPHONY_INSTALLATION_DATE,TELEPHONY_TIER_OPTION_NAME,Tenure,TVContentPack,"Sport,"
6934,HIGH RISK,40360.0,low,ROTTERDAM,Internet Start & TV Complete,ROTTERDAM,Converged,41891.0,Extra Channel Pack Horizon,1,Vast Bellen,0,0,1,1,1,1,41891.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,1,1,TV + INT + TEL,Dhr.,41891.0,Vast Bellen,1.067.945.205,Extra Channel Pack,"0,"
6936,MEDIUM RISK,41658.0,low,WAALWIJK,Internet Complete & TV Complete Next,WAALWIJK,Not Converged,41658.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41658.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41658.0,Vast Bellen,7.123.287.671,Standard Channel Pack,"0,"
6938,HIGH RISK,42670.0,high,BILTHOVEN,TV Standaard (analoog) (fZiggo),DE BILT,Not Converged,0.0,Cable TV,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr.,0.0,0,4.350.684.932,Cable TV,"0,"
6939,HIGH RISK,41707.0,low,HULSEL,Internet Start & TV Complete (Selene),REUSEL-DE MIERDEN,Not Converged,41707.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41707.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL (SELENE),0,1,0,0,TV + INT + TEL,Dhr.,44222.0,Vast Bellen,6.989.041.096,Standard Channel Pack,"1,"
6942,HIGH RISK,42900.0,low,MECHELEN,Internet Complete & TV Complete,GULPEN-WITTEM,Converged,42899.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42899.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42899.0,Vast Bellen,3.723.287.671,Standard Channel Pack,"1,"
6943,HIGH RISK,40063.0,low,NIEUWKUIJK,Internet Complete & TV Max Next,HEUSDEN,Converged,40063.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40063.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,40063.0,Vast Bellen,1.149.315.068,Extra Channel Pack,"1,"
6945,MEDIUM RISK,42601.0,low,RIJSWIJK ZH,Internet Max & TV Max,RIJSWIJK,Not Converged,42601.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42601.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr.,42601.0,Vast Bellen,4.539.726.027,Extra Channel Pack,"0,"
6946,MEDIUM RISK,42668.0,mid,CASTEREN,Internet Complete & TV Start (2P),BLADEL,Not Converged,42668.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,1,0,42668.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,1,0,TV + INT,Dhr.,0.0,0,4.356.164.384,Extra Channel Pack,"0,"
6950,HIGH RISK,39151.0,low,AMSTELVEEN,Internet Complete & TV Max,AMSTELVEEN,Converged,39151.0,Extra Channel Pack Horizon,0,Volop Bellen,1,0,1,1,1,1,42243.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr.,42243.0,Volop Bellen,1.399.178.082,Extra Channel Pack,"1,"
6952,MEDIUM RISK,41799.0,mid,WAALWIJK,Internet Max & TV Complete,WAALWIJK,Converged,41799.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41799.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,41799.0,Vast Bellen,6.736.986.301,Extra Channel Pack,"0,"
6956,HIGH RISK,42668.0,mid,RIDDERKERK,Internet Complete & TV Complete,RIDDERKERK,Not Converged,42668.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42668.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,42668.0,Vast Bellen,4.356.164.384,Extra Channel Pack,"0,"
6959,HIGH RISK,42638.0,mid,TILBURG,Internet Start & TV Start,TILBURG,Converged,42638.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42638.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42638.0,Vast Bellen,4.438.356.164,Standard Channel Pack,"0,"
6967,MEDIUM RISK,42553.0,mid,LEEUWARDEN,Internet Complete & TV Complete,LEEUWARDEN,Converged,42553.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43102.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,43102.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"1,"
6968,MEDIUM RISK,42625.0,mid,SCHIJNDEL,Internet Complete & TV Start (2P),MEIERIJSTAD,Not Converged,42625.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,42625.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT,Dhr.,42625.0,0,4.473.972.603,Standard Channel Pack,"0,"
6971,MEDIUM RISK,42553.0,mid,AMSTERDAM,Internet Complete & TV Complete,AMSTERDAM,Converged,42553.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"1,"
6973,MEDIUM RISK,40086.0,low,VELDEN,MultiCore,VENLO,Converged,40086.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40086.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,40086.0,Vast Bellen,1.143.013.699,Standard Channel Pack,"0,"
6977,MEDIUM RISK,40299.0,mid,TWELLO,Internet Max & TV Complete (2P),VOORST,Not Converged,40299.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,40299.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,1.084.657.534,Standard Channel Pack,"0,"
6978,LOYAL & LIGHT RISK,40345.0,low,NIJVERDAL,Internet Complete & TV Complete (2P),HELLENDOORN,Not Converged,40345.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,41667.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,41667.0,0,1.072.054.795,Standard Channel Pack,"0,"
6979,HIGH RISK,42553.0,low,AMSTERDAM,Internet Complete & TV Max,AMSTERDAM,Converged,42553.0,Extra Channel Pack Horizon,0,Vast Bellen,1,1,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Mevr.,42553.0,Vast Bellen,4.671.232.877,Extra Channel Pack,"1,"
6981,MEDIUM RISK,42658.0,mid,GRONINGEN,Internet Start & TV Start,GRONINGEN,Not Converged,42658.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42658.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,42658.0,Volop Bellen,4.383.561.644,Standard Channel Pack,"0,"
6984,MEDIUM RISK,43448.0,mid,DOETINCHEM,Internet Complete & TV Complete Next,DOETINCHEM,Converged,43446.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,43440.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,43446.0,Vast Bellen,224.109.589,Standard Channel Pack,"0,"
6988,HIGH RISK,42668.0,low,KROMMENIE,TV Complete,ZAANSTAD,Not Converged,42668.0,Extra Channel Pack Horizon,1,0,1,1,1,1,0,0,0.0,0,0,0,0,MEDIABOX XL,0,1,1,0,TV,Dhr.,0.0,0,4.356.164.384,Extra Channel Pack,"1,"
6990,HIGH RISK,40732.0,mid,ZEIST,Internet Start & TV Start,ZEIST,Not Converged,40732.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,40732.0,50 / 5 MBPS,SAFE ONLINE L,0,0,MEDIABOX,1,0,0,0,TV + INT + TEL,Dhr.,40732.0,Volop Bellen,9.660.273.973,Standard Channel Pack,"0,"
6991,MEDIUM RISK,42733.0,mid,AMSTERDAM,Internet Complete & TV Complete,AMSTERDAM,Not Converged,42733.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,42733.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42733.0,Vast Bellen,4.178.082.192,Standard Channel Pack,"1,"
6992,HIGH RISK,42305.0,high,ARNHEM,Internet Start & TV Start,ARNHEM,Not Converged,42305.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42305.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42305.0,Volop Bellen,5.350.684.932,Standard Channel Pack,"0,"
6996,HIGH RISK,42626.0,mid,HERTEN,Internet Start & TV Start,ROERMOND,Not Converged,42626.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42626.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42626.0,Vast Bellen,4.471.232.877,Standard Channel Pack,"0,"
6999,HIGH RISK,42668.0,mid,ROTTERDAM,TV Start,ROTTERDAM,Not Converged,42668.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,MEDIABOX,0,0,1,0,TV,Mevr.,0.0,0,4.356.164.384,Extra Channel Pack,"1,"
7002,MEDIUM RISK,42366.0,high,HEERENVEEN,Internet Start & TV Start,HEERENVEEN,Not Converged,42366.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42366.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42366.0,Vast Bellen,5.183.561.644,Standard Channel Pack,"1,"
7003,MEDIUM RISK,43140.0,high,HOEK VAN HOLLAND,Internet Complete & TV Complete Next,ROTTERDAM,Not Converged,43140.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43140.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,43140.0,Vast Bellen,3.063.013.699,Standard Channel Pack,"0,"
7006,MEDIUM RISK,43693.0,mid,ARNHEM,Internet Complete & TV Complete Next,ARNHEM,Converged,43692.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,43692.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Dhr.,43692.0,Vast Bellen,1.550.684.932,Extra Channel Pack,"0,"
7008,MEDIUM RISK,42603.0,mid,NIJMEGEN,Internet Complete & TV Complete,NIJMEGEN,Not Converged,42603.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42603.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42603.0,Vast Bellen,4.534.246.575,Standard Channel Pack,"0,"
7009,HIGH RISK,42992.0,high,LEEUWARDEN,Internet Start & TV Complete,LEEUWARDEN,Converged,42990.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42990.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,42990.0,Vast Bellen,3.473.972.603,Standard Channel Pack,"0,"
7010,MEDIUM RISK,39613.0,low,DEN HELDER,Internet Complete & TV Complete Next,DEN HELDER,Not Converged,39613.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,39613.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,39613.0,Vast Bellen,127.260.274,Standard Channel Pack,"0,"
7011,HIGH RISK,41487.0,low,HENGELO OV,Alles-in-1 Basis (digitaal) (fZiggo),HENGELO,Not Converged,41487.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41690.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41690.0,Volop Bellen,7.591.780.822,Standard Channel Pack,"1,"
7014,MEDIUM RISK,42607.0,mid,JULIANADORP,Internet Complete & TV Complete,DEN HELDER,Not Converged,42607.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42607.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,42607.0,Vast Bellen,4.523.287.671,Standard Channel Pack,"0,"
7016,LOYAL & LIGHT RISK,40665.0,low,VRIES,Internet Start & TV Complete,TYNAARLO,Converged,40665.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,40665.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Mevr.,40665.0,Volop Bellen,9.843.835.616,Standard Channel Pack,"0,"
7017,HIGH RISK,41415.0,high,CUIJK,MultiCore,CUIJK,Converged,41415.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,41415.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT,Dhr.,41415.0,0,7.789.041.096,Standard Channel Pack,"0,"
7018,HIGH RISK,40446.0,low,LISSE,Internet Complete & TV Complete,LISSE,Converged,40446.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,40446.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,40446.0,Vast Bellen,1.044.383.562,Standard Channel Pack,"1,"
7019,HIGH RISK,43151.0,low,WINSUM GN,25Mb/s & Vast Bellen & TV Start,HET HOGELAND,Not Converged,43136.0,Standard Channel Pack No Horizon,0,Volop Bellen,1,0,1,1,1,1,43808.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,43808.0,Volop Bellen,3.073.972.603,Standard Channel Pack,"1,"
7023,MEDIUM RISK,42782.0,high,LEIDEN,Internet Max & TV Complete,LEIDEN,Converged,42783.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42786.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42789.0,Vast Bellen,4.043.835.616,Standard Channel Pack,"1,"
7027,MEDIUM RISK,42507.0,mid,WOERDEN,Internet Complete & TV Complete Next,WOERDEN,Not Converged,42507.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42507.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,42507.0,Vast Bellen,4.797.260.274,Standard Channel Pack,"0,"
7032,LOYAL & LIGHT RISK,42727.0,high,LEIDEN,Internet Complete & TV Complete (2P),LEIDEN,Not Converged,42734.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,42734.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,4.194.520.548,Standard Channel Pack,"0,"
7033,MEDIUM RISK,42005.0,low,ZAANDAM,Internet Complete & TV Complete Next,ZAANSTAD,Converged,42005.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42005.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,42005.0,Vast Bellen,617.260.274,Standard Channel Pack,"1,"
7034,HIGH RISK,41421.0,high,DEN HELDER,Internet Complete & TV Max Next,DEN HELDER,Not Converged,41421.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41421.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41421.0,Volop Bellen,777.260.274,Extra Channel Pack,"0,"
7036,HIGH RISK,42663.0,mid,TILBURG,25Mb/s & bellen & B2O (Tientje Vriendje) (fZiggo),TILBURG,Not Converged,42663.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42663.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,42663.0,Vast Bellen,4.369.863.014,Standard Channel Pack,"0,"
7041,MEDIUM RISK,40185.0,mid,DEVENTER,Internet Start & TV Start (2P),DEVENTER,Not Converged,40185.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,1,0,40185.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,1,0,TV + INT,Dhr.,0.0,0,1.115.890.411,Extra Channel Pack,"0,"
7043,LOYAL & LIGHT RISK,40456.0,mid,SINT-MICHIELSGESTEL,Internet Complete & TV Start,SINT-MICHIELSGESTEL,Not Converged,40456.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40456.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,40456.0,Vast Bellen,1.041.643.836,Standard Channel Pack,"0,"
7045,MEDIUM RISK,42586.0,low,SPRANG-CAPELLE,Internet Complete & TV Complete,WAALWIJK,Not Converged,43473.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42586.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,43473.0,Vast Bellen,4.580.821.918,Standard Channel Pack,"0,"
7047,LOYAL & LIGHT RISK,42637.0,mid,VEGHEL,Internet Start & TV Start,MEIERIJSTAD,Not Converged,42637.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42637.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42637.0,Vast Bellen,444.109.589,Standard Channel Pack,"0,"
7049,HIGH RISK,41566.0,mid,AMSTERDAM,Internet Complete & TV Complete Next,AMSTERDAM,Not Converged,41566.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41566.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41566.0,Vast Bellen,7.375.342.466,Standard Channel Pack,"0,"
7056,MEDIUM RISK,43296.0,low,DEN HELDER,Internet Start & TV Complete Next (zonder bellen),DEN HELDER,Not Converged,43280.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43280.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,1,1,0,1,TV + INT,Mevr.,0.0,0,2.679.452.055,Standard Channel Pack,"0,"
7060,MEDIUM RISK,42663.0,low,OUD-BEIJERLAND,Internet Complete & TV Complete,HOEKSCHE WAARD,Converged,42663.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42663.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42663.0,Vast Bellen,4.369.863.014,Standard Channel Pack,"0,"
7063,MEDIUM RISK,41219.0,low,SASSENHEIM,Alles-in-1 Plus (digitaal) (fZiggo),TEYLINGEN,Converged,41219.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41219.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,0,1,0,0,1,TV + INT + TEL,Dhr.,41219.0,Vast Bellen,8.326.027.397,Standard Channel Pack,"0,"
7064,HIGH RISK,42736.0,high,DEVENTER,Internet Start & TV Start,DEVENTER,Not Converged,42736.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42736.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42736.0,Vast Bellen,4.169.863.014,Standard Channel Pack,"0,"
7071,HIGH RISK,42645.0,low,'S-GRAVENHAGE,Internet Complete & TV Complete,S GRAVENHAGE,Not Converged,42645.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42645.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,42645.0,Vast Bellen,4.419.178.082,Standard Channel Pack,"0,"
7073,HIGH RISK,40680.0,mid,BEEK LB,Internet Complete & TV Complete,BEEK,Converged,40680.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,40680.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,40680.0,Vast Bellen,9.802.739.726,Standard Channel Pack,"0,"
7076,HIGH RISK,42334.0,mid,TILBURG,Internet Max & TV Max Next (zonder bellen),TILBURG,Not Converged,42334.0,Extra Channel Pack No Horizon,0,0,1,1,1,1,1,0,44181.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT,Dhr.,0.0,0,5.271.232.877,Extra Channel Pack,"1,"
7077,HIGH RISK,42718.0,low,ENSCHEDE,Internet Max & TV Complete,ENSCHEDE,Converged,42718.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42718.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42718.0,Volop Bellen,4.219.178.082,Standard Channel Pack,"1,"
7087,MEDIUM RISK,41606.0,low,ZOETERMEER,Internet Complete & TV Max Next,ZOETERMEER,Not Converged,41606.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41606.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41606.0,Vast Bellen,7.265.753.425,Extra Channel Pack,"1,"
7097,MEDIUM RISK,40360.0,low,AMSTERDAM,Internet Max & TV Complete,AMSTERDAM,Not Converged,41921.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41921.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41921.0,Vast Bellen,1.067.945.205,Standard Channel Pack,"0,"
7099,MEDIUM RISK,43440.0,high,WAALRE,Internet Complete & TV Complete,WAALRE,Not Converged,43435.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43441.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,43488.0,Vast Bellen,2.254.794.521,Extra Channel Pack,"0,"
7100,MEDIUM RISK,41654.0,low,ROTTERDAM,Internet Complete & TV Complete Next,ROTTERDAM,Not Converged,41654.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41654.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41654.0,Vast Bellen,7.134.246.575,Standard Channel Pack,"0,"
7101,HIGH RISK,42648.0,low,KERKRADE,Internet Start & TV Start,KERKRADE,Not Converged,42648.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42648.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,42648.0,Volop Bellen,4.410.958.904,Standard Channel Pack,"0,"
7102,HIGH RISK,42668.0,high,TIEL,TV Start,TIEL,Not Converged,42668.0,Extra Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,MEDIABOX,0,0,1,0,TV,Dhr.,0.0,0,4.356.164.384,Extra Channel Pack,"0,"
7103,HIGH RISK,42593.0,mid,AMERSFOORT,TV Start,AMERSFOORT,Not Converged,42593.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,MEDIABOX,0,0,0,0,TV,Dhr.,0.0,0,4.561.643.836,Standard Channel Pack,"0,"
7108,HIGH RISK,41530.0,low,EYGELSHOVEN,Internet Complete & TV Complete Next,KERKRADE,Not Converged,41530.0,Standard Channel Pack No Horizon,1,Vast Bellen,0,0,1,1,1,1,41530.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41530.0,Vast Bellen,7.473.972.603,Standard Channel Pack,"0,"
7111,HIGH RISK,41346.0,low,LANDGRAAF,Internet Start XXL & TV Complete (Selene),LANDGRAAF,Converged,41346.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41346.0,100 / 10 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL (SELENE),0,1,0,0,TV + INT + TEL,Dhr.,41346.0,Vast Bellen,7.978.082.192,Standard Channel Pack,"0,"
7117,MEDIUM RISK,42138.0,mid,ALMERE,Internet Complete & TV Complete (Selene),ALMERE,Not Converged,42142.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42142.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX XL (SELENE),0,1,0,0,TV + INT + TEL,Mevr.,42142.0,Vast Bellen,5.808.219.178,Standard Channel Pack,"0,"
7119,HIGH RISK,41585.0,mid,VLIJMEN,Internet Complete & TV Complete Next,HEUSDEN,Converged,41585.0,Extra Channel Pack No Horizon,0,Volop Bellen,1,0,1,1,1,1,41585.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,1,1,TV + INT + TEL,Mevr.,41585.0,Volop Bellen,7.323.287.671,Extra Channel Pack,"0,"
7121,LOYAL & LIGHT RISK,41528.0,low,ROOSENDAAL,Internet Max & TV Complete,ROOSENDAAL,Not Converged,41528.0,Standard Channel Pack Horizon,0,Vast Bellen,1,1,1,1,1,1,41528.0,500 / 50 MBPS,SAFE ONLINE XL,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41528.0,Vast Bellen,7.479.452.055,Standard Channel Pack,"0,"
