Respondent;S3_Recode;CATV_INSTALLATION_DATE;Churn_risk;CITY_NAME;CommercialProductName;COMMUNITY_NAME;ConvergedStatus;DTV_INSTALLATION_DATE;DTV_TIER_OPTION_NAME;Film1;FixedVoicePlan;FoxSportEDL;FoxSportINT;HasCATV;HasDTV;HasINT;HasTEL;INTERNET_INSTALLATION_DATE;INTERNET_TIER_OPTION_NAME;InternetSecurityType;IntSecurity_Benefit;Kids_Benefit;MediaBoxType;MoviesSeriesL;MoviesSeriesStd;MoviesSeriesXL;MSL_Benefit;PlayLevel;SALUTATION;TELEPHONY_INSTALLATION_DATE;TELEPHONY_TIER_OPTION_NAME;Tenure;TVContentPack;Sport,
5060;HIGH RISK;41341;mid;ENSCHEDE;Internet Max & TV Start;ENSCHEDE;Converged;41341;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;41341;500 / 50 MBPS;SAFE ONLINE XL;1;0;;0;0;0;0;TV + INT + TEL;Dhr.;41341;Volop Bellen;7.991.780.822;Standard Channel Pack;0,
5061;MEDIUM RISK;42668;low;VENLO;Internet Complete & TV Complete;VENLO;Not Converged;42668;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42668;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42668;Vast Bellen;4.356.164.384;Standard Channel Pack;0,
5062;HIGH RISK;42353;low;DUIVEN;Internet Start & TV Complete Next;DUIVEN;Not Converged;42353;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42353;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Mevr.;42353;Vast Bellen;5.219.178.082;Standard Channel Pack;0,
5075;HIGH RISK;40214;low;MUNSTERGELEEN;Internet Start & TV Start;SITTARD-GELEEN;Not Converged;40214;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40214;50 / 5 MBPS;SAFE ONLINE;0;0;;1;0;0;0;TV + INT + TEL;Dhr.;40214;Vast Bellen;1.107.945.205;Standard Channel Pack;0,
5078;HIGH RISK;42553;mid;SPIJKENISSE;Internet Complete & TV Complete;NISSEWAARD;Converged;42553;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42553;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Mevr.;42553;Vast Bellen;4.671.232.877;Standard Channel Pack;0,
5079;HIGH RISK;40589;low;EMMEN;Internet Complete & TV Max Next;EMMEN;Not Converged;40589;Extra Channel Pack No Horizon;1;Vast Bellen;0;0;1;1;1;1;40589;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;40589;Vast Bellen;1.005.205.479;Extra Channel Pack;0,
5080;LOYAL & LIGHT RISK;37882;high;'S-GRAVENHAGE;TV Start;S GRAVENHAGE;Not Converged;44189;Standard Channel Pack No Horizon;0;;0;0;1;1;0;0;;;;0;0;MEDIABOX;0;0;0;0;TV;Dhr.;;;1.746.849.315;Standard Channel Pack;0,
5084;HIGH RISK;41065;low;MAASTRICHT;Internet Complete & TV Complete;MAASTRICHT;Converged;41065;Standard Channel Pack Horizon;0;Vast Bellen;1;0;1;1;1;1;41065;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Mevr.;41065;Vast Bellen;8.747.945.205;Standard Channel Pack;1,
5085;MEDIUM RISK;43897;high;VEENENDAAL;Internet Start & TV Start;VEENENDAAL;Converged;43897;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;43897;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;0;0;1;0;TV + INT + TEL;Dhr.;43897;Vast Bellen;0.989041096;Extra Channel Pack;1,
5087;HIGH RISK;41614;high;ALPHEN AAN DEN RIJN;Internet Start & TV Max Next (zonder bellen);ALPHEN AAN DEN RIJN;Not Converged;41614;Extra Channel Pack No Horizon;0;;0;0;1;1;1;0;41614;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT;Dhr.;;;7.243.835.616;Extra Channel Pack;0,
5091;MEDIUM RISK;42369;low;ROTTERDAM;Internet Complete & TV Complete Next;ROTTERDAM;Converged;42369;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42369;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;1;1;0;1;TV + INT + TEL;Dhr.;42369;Vast Bellen;5.175.342.466;Standard Channel Pack;0,
5094;MEDIUM RISK;41590;low;AMSTELVEEN;25Mb/s & bellen & B2O (Tientje Vriendje) (fZiggo);AMSTELVEEN;Not Converged;41590;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42845;25 / 2.5 MBPS;SAFE ONLINE;0;0;;0;0;1;0;TV + INT + TEL;Dhr.;42845;Vast Bellen;7.309.589.041;Extra Channel Pack;0,
5098;MEDIUM RISK;40896;low;EIJSDEN;Internet Complete & TV Complete Next;EIJSDEN-MARGRATEN;Converged;40896;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40896;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Dhr.;40896;Vast Bellen;9.210.958.904;Standard Channel Pack;1,
5106;HIGH RISK;43170;high;SAPPEMEER;Internet Start & TV Start (2P);MIDDEN-GRONINGEN;Not Converged;43169;Extra Channel Pack No Horizon;0;;0;0;1;1;1;0;43169;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;1;0;TV + INT;Mevr.;;;2.983.561.644;Extra Channel Pack;0,
5108;HIGH RISK;40961;low;NISTELRODE;Internet Complete & TV Complete;BERNHEZE;Not Converged;40961;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;40961;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;40961;Vast Bellen;9.032.876.712;Standard Channel Pack;0,
5114;MEDIUM RISK;42658;low;BOVENKARSPEL;Internet Complete & TV Complete;STEDE BROEC;Converged;42658;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42658;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42658;Vast Bellen;4.383.561.644;Standard Channel Pack;1,
5116;HIGH RISK;43980;mid;WIJCHEN;Internet Complete & TV Complete (2P);WIJCHEN;Converged;43979;Standard Channel Pack Horizon;0;;0;0;1;1;1;0;43979;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT;Dhr.;;;0.764383562;Standard Channel Pack;0,
5118;MEDIUM RISK;42127;low;ZOETERMEER;Internet Complete & TV Complete;ZOETERMEER;Converged;42127;Standard Channel Pack Horizon;0;Volop Bellen;0;0;1;1;1;1;42127;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Dhr.;42127;Volop Bellen;7.419.178.082;Standard Channel Pack;0,
5119;LOYAL & LIGHT RISK;42636;low;HENGELO OV;Internet Complete & TV Complete;HENGELO;Not Converged;42636;Standard Channel Pack Horizon;0;Volop Bellen;0;0;1;1;1;1;42636;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42636;Volop Bellen;4.443.835.616;Standard Channel Pack;0,
5123;HIGH RISK;42943;high;ROERMOND;Kabel TV;ROERMOND;Not Converged;;Cable TV;0;;0;0;1;0;0;0;;;;0;0;;0;0;0;0;TV;Dhr.;;;3.602.739.726;Cable TV;0,
5125;MEDIUM RISK;43382;mid;ARNHEM;Internet Start & TV Start (2P);ARNHEM;Converged;43381;Standard Channel Pack No Horizon;0;;0;0;1;1;1;0;43381;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;1;0;0;1;TV + INT;Mevr.;;;2.402.739.726;Standard Channel Pack;0,
5126;MEDIUM RISK;41655;low;DORDRECHT;Internet Max & TV Max Next (zonder bellen);DORDRECHT;Not Converged;41655;Extra Channel Pack No Horizon;0;;1;1;1;1;1;0;41655;500 / 50 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT;Dhr.;43151;;7.131.506.849;Extra Channel Pack;1,
5128;MEDIUM RISK;41294;high;ZUNDERT;Internet Max & TV Max Next;ZUNDERT;Not Converged;41294;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;41294;500 / 50 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Mevr.;41294;Vast Bellen;8.120.547.945;Extra Channel Pack;0,
5130;HIGH RISK;42648;high;'S-GRAVENHAGE;Internet Start & TV Start;S GRAVENHAGE;Not Converged;42648;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42648;50 / 5 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT + TEL;Dhr.;42648;Vast Bellen;4.410.958.904;Standard Channel Pack;0,
5132;HIGH RISK;40452;mid;ARNHEM;Internet Complete & TV Complete (2P);ARNHEM;Converged;40452;Standard Channel Pack Horizon;0;;0;0;1;1;1;0;40452;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;0;1;0;0;TV + INT;Dhr.;43043;;1.042.739.726;Standard Channel Pack;1,
5138;HIGH RISK;40939;low;ASSEN;Alles-in-1 Basis (digitaal) (fZiggo);ASSEN;Not Converged;40939;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;40939;50 / 5 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT + TEL;Dhr.;40939;Volop Bellen;9.093.150.685;Standard Channel Pack;0,
5143;HIGH RISK;43065;high;'S-GRAVENHAGE;Internet Complete & TV Complete (2P);S GRAVENHAGE;Not Converged;43065;Standard Channel Pack Horizon;0;;0;0;1;1;1;0;43065;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT;Dhr.;;;3.268.493.151;Standard Channel Pack;0,
5155;HIGH RISK;42553;mid;HELMOND;Internet Complete & TV Complete (2P);HELMOND;Not Converged;42553;Standard Channel Pack Horizon;0;;0;0;1;1;1;0;42553;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT;Dhr.;;;4.671.232.877;Standard Channel Pack;0,
5156;HIGH RISK;42646;high;ENSCHEDE;Internet Start & TV Start (2P);ENSCHEDE;Converged;42646;Standard Channel Pack No Horizon;0;;0;0;1;1;1;0;42646;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;0;0;0;0;TV + INT;Mevr.;42646;;4.416.438.356;Standard Channel Pack;0,
5160;HIGH RISK;39772;low;ROOSENDAAL;Internet Complete & TV Complete;ROOSENDAAL;Converged;39772;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;39772;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Dhr.;39772;Vast Bellen;1.229.041.096;Standard Channel Pack;0,
5161;HIGH RISK;40152;mid;TILBURG;Internet Start & TV Start;TILBURG;Converged;40152;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40152;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;1;0;0;1;TV + INT + TEL;Dhr.;40152;Vast Bellen;1.124.931.507;Standard Channel Pack;1,
5163;LOYAL & LIGHT RISK;42698;high;OTTERSUM;25Mb/s & bellen & B2O (Tientje Vriendje) (fZiggo);GENNEP;Not Converged;42698;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;42698;25 / 2.5 MBPS;SAFE ONLINE L;0;0;;0;0;0;0;TV + INT + TEL;Mevr.;42698;Volop Bellen;4.273.972.603;Standard Channel Pack;0,
5171;MEDIUM RISK;43294;mid;ROTTERDAM;Internet Giga & TV Complete Next;ROTTERDAM;Not Converged;43279;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;43279;1000 / 50 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Dhr.;43279;Vast Bellen;2.682.191.781;Standard Channel Pack;1,
5173;MEDIUM RISK;42553;high;AMSTERDAM;Internet Complete & TV Max (2P);AMSTERDAM;Not Converged;42553;Extra Channel Pack Horizon;0;;0;0;1;1;1;0;42553;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;0;1;0;TV + INT;Dhr.;;;4.671.232.877;Extra Channel Pack;0,
5176;HIGH RISK;42359;low;GOIRLE;Internet Complete & TV Max Next;GOIRLE;Converged;42359;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42359;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;42359;Vast Bellen;1.136.986.301;Extra Channel Pack;1,
5177;HIGH RISK;41373;mid;KATWIJK ZH;Internet Complete & TV Start;KATWIJK;Not Converged;41373;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;41373;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Dhr.;41373;Volop Bellen;7.904.109.589;Standard Channel Pack;0,
5179;HIGH RISK;41653;low;RIDDERKERK;Internet Complete & TV Complete;RIDDERKERK;Converged;41653;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;41653;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;41653;Vast Bellen;7.136.986.301;Standard Channel Pack;1,
5180;HIGH RISK;42374;low;LIPPENHUIZEN;Internet Complete & TV Complete (2P);OPSTERLAND;Converged;42374;Extra Channel Pack Horizon;0;;0;0;1;1;1;0;42374;250 / 25 MBPS;SAFE ONLINE XL;1;1;MEDIABOX XL;0;1;1;0;TV + INT;Dhr.;;;5.161.643.836;Extra Channel Pack;0,
5183;MEDIUM RISK;43364;high;GRONINGEN;Internet Max & TV Start (zonder bellen) (Selene);GRONINGEN;Not Converged;43362;Standard Channel Pack Horizon;0;;1;0;1;1;1;0;43362;500 / 50 MBPS;SAFE ONLINE;0;0;MEDIABOX XL (SELENE);0;0;0;0;TV + INT;Dhr.;;;2.454.794.521;Standard Channel Pack;0,
5187;HIGH RISK;38713;low;ABBENES;Alles-in-1 Basis (digitaal) (fZiggo);HAARLEMMERMEER;Not Converged;38713;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;38713;50 / 5 MBPS;SAFE ONLINE;0;0;;1;0;0;1;TV + INT + TEL;Dhr.;38713;Volop Bellen;1.519.178.082;Standard Channel Pack;0,
5189;HIGH RISK;42668;mid;DOETINCHEM;Internet Complete & TV Start;DOETINCHEM;Not Converged;42668;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42668;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;1;0;TV + INT + TEL;Dhr.;42668;Vast Bellen;4.356.164.384;Extra Channel Pack;0,
5198;HIGH RISK;40817;low;BOXTEL;Internet Complete & TV Max Next;BOXTEL;Converged;40817;Extra Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;40817;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;40817;Volop Bellen;942.739.726;Extra Channel Pack;1,
5199;LOYAL & LIGHT RISK;41869;mid;OMMEN;Internet Start & TV Start;OMMEN;Not Converged;41869;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;41869;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Dhr.;41869;Volop Bellen;6.545.205.479;Standard Channel Pack;0,
5201;LOYAL & LIGHT RISK;42553;low;DORDRECHT;Internet Complete & TV Complete;DORDRECHT;Not Converged;42553;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42553;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42553;Vast Bellen;4.671.232.877;Standard Channel Pack;0,
5202;HIGH RISK;42651;mid;SPRANG-CAPELLE;Internet Complete & TV Complete;WAALWIJK;Converged;42651;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42651;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Dhr.;42651;Vast Bellen;4.402.739.726;Standard Channel Pack;0,
5210;MEDIUM RISK;42608;mid;WAALWIJK;Internet Complete & TV Complete;WAALWIJK;Converged;42608;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;42608;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42608;Vast Bellen;4.520.547.945;Standard Channel Pack;1,
5211;HIGH RISK;42630;mid;WORKUM;Internet Start & TV Start;SUDWEST-FRYSLAN;Converged;42630;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42630;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Mevr.;42630;Vast Bellen;4.460.273.973;Standard Channel Pack;1,
5218;HIGH RISK;41182;low;AMSTELVEEN;Internet Max & TV Max Next;AMSTELVEEN;Not Converged;41182;Extra Channel Pack No Horizon;0;Vast Bellen;1;1;1;1;1;1;41821;500 / 50 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;41821;Vast Bellen;842.739.726;Extra Channel Pack;0,
5220;LOYAL & LIGHT RISK;39100;mid;DALFSEN;Internet Complete & TV Complete;DALFSEN;Not Converged;39100;Standard Channel Pack Horizon;0;Volop Bellen;0;0;1;1;1;1;39100;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;39100;Volop Bellen;1.413.150.685;Standard Channel Pack;0,
5221;MEDIUM RISK;42553;high;NIJMEGEN;Kabel TV;NIJMEGEN;Not Converged;42553;Cable TV;0;;0;0;1;0;1;0;42553;100 / 10 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT;Dhr.;;;4.671.232.877;Cable TV;0,
5223;MEDIUM RISK;42671;low;SLEEUWIJK;25Mb/s & bellen & B2O (Tientje Vriendje) (fZiggo);ALTENA;Not Converged;42671;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42671;25 / 2.5 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT + TEL;Dhr.;42671;Vast Bellen;4.347.945.205;Standard Channel Pack;1,
5228;MEDIUM RISK;42668;low;UITHUIZEN;Internet Start & TV Max (2P);HET HOGELAND;Not Converged;42668;Extra Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;0;42668;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;0;1;0;TV + INT;Dhr.;42668;Vast Bellen;4.356.164.384;Extra Channel Pack;0,
5235;HIGH RISK;43914;high;'S-GRAVENHAGE;Internet Complete & TV Complete;S GRAVENHAGE;Not Converged;43909;Standard Channel Pack Horizon;0;Volop Bellen;0;0;1;1;1;1;43909;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;43909;Volop Bellen;0.956164384;Standard Channel Pack;1,
5236;MEDIUM RISK;40449;mid;LEEK;Alles-in-1 Basis (digitaal) (fZiggo);WESTERKWARTIER;Not Converged;40449;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40449;50 / 5 MBPS;SAFE ONLINE L;0;0;;0;0;0;0;TV + INT + TEL;Dhr.;40449;Vast Bellen;1.043.561.644;Standard Channel Pack;0,
5240;HIGH RISK;42553;low;WARNSVELD;25Mb/s & Vast Bellen & TV Start;ZUTPHEN;Not Converged;42553;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42553;25 / 2.5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Dhr.;42553;Vast Bellen;4.671.232.877;Standard Channel Pack;0,
5241;HIGH RISK;42658;low;ENSCHEDE;Internet Complete & TV Start;ENSCHEDE;Converged;42658;Standard Channel Pack No Horizon;0;Vast Bellen;1;0;1;1;1;1;42658;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX;1;0;0;1;TV + INT + TEL;Dhr.;42658;Vast Bellen;4.383.561.644;Standard Channel Pack;0,
5243;HIGH RISK;40360;high;DIEMEN;25Mb/s & Vast Bellen & TV Start;DIEMEN;Not Converged;41752;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;41752;25 / 2.5 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT + TEL;Mevr.;41752;Vast Bellen;1.067.945.205;Standard Channel Pack;0,
5246;MEDIUM RISK;42109;low;ZWOLLE;Internet Start & TV Start (2P);ZWOLLE;Not Converged;42600;Standard Channel Pack No Horizon;0;;1;0;1;1;1;0;42109;50 / 5 MBPS;SAFE ONLINE;0;0;;0;0;0;0;TV + INT;Mevr.;;;5.887.671.233;Standard Channel Pack;0,
5253;HIGH RISK;41306;low;NEDERWEERT;Internet Start & TV Complete;NEDERWEERT;Converged;41306;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;41306;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;1;1;0;1;TV + INT + TEL;Dhr.;41306;Vast Bellen;8.087.671.233;Standard Channel Pack;0,
5257;HIGH RISK;40765;low;NIJVERDAL;Internet Complete & TV Complete Next;HELLENDOORN;Not Converged;40765;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40765;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Dhr.;40765;Vast Bellen;9.569.863.014;Standard Channel Pack;0,
5259;HIGH RISK;41552;low;ROOSENDAAL;Internet Complete & TV Complete;ROOSENDAAL;Not Converged;41552;Standard Channel Pack Horizon;0;Volop Bellen;0;1;1;1;1;1;41552;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;41552;Volop Bellen;741.369.863;Standard Channel Pack;0,
5263;HIGH RISK;42672;high;HENGELO OV;Internet Start & TV Start (2P);HENGELO;Not Converged;42930;Standard Channel Pack No Horizon;0;;0;0;1;1;1;0;42672;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT;Dhr.;;;4.345.205.479;Standard Channel Pack;1,
5270;HIGH RISK;43699;high;ZWANENBURG;Internet Complete & TV Complete Next;HAARLEMMERMEER;Converged;43699;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;43699;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Dhr.;43699;Vast Bellen;1.531.506.849;Standard Channel Pack;1,
5274;HIGH RISK;42973;high;ROTTERDAM;Internet Complete & TV Complete Next;ROTTERDAM;Not Converged;42972;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42972;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;1;1;0;1;TV + INT + TEL;Aan;42972;Vast Bellen;3.523.287.671;Standard Channel Pack;0,
5282;MEDIUM RISK;40521;low;BREDA;Alles-in-1 Plus (digitaal) (fZiggo);BREDA;Converged;40521;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40521;250 / 25 MBPS;SAFE ONLINE XL;1;0;;1;0;0;1;TV + INT + TEL;Dhr.;40521;Vast Bellen;1.023.835.616;Standard Channel Pack;0,
5283;HIGH RISK;42630;mid;BENTHUIZEN;Internet Start & TV Start;ALPHEN AAN DEN RIJN;Not Converged;43357;Standard Channel Pack No Horizon;0;Volop Bellen;0;0;1;1;1;1;42630;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Dhr.;42630;Volop Bellen;4.460.273.973;Standard Channel Pack;0,
5284;HIGH RISK;42601;mid;ZOETERMEER;Internet Start & TV Complete;ZOETERMEER;Converged;42601;Standard Channel Pack Horizon;0;Vast Bellen;1;1;1;1;1;1;42601;50 / 5 MBPS;SAFE ONLINE XL;1;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42601;Vast Bellen;4.539.726.027;Standard Channel Pack;1,
5287;HIGH RISK;41777;low;AMSTERDAM;Internet Complete & TV Max Next;AMSTERDAM;Converged;41777;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;41777;250 / 25 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;41777;Vast Bellen;6.797.260.274;Extra Channel Pack;1,
5288;MEDIUM RISK;41302;low;BODEGRAVEN;Internet Max & TV Max Next;BODEGRAVEN-REEUWIJK;Converged;41302;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;41302;500 / 50 MBPS;SAFE ONLINE XL;1;0;MEDIABOX NEXT;1;0;1;1;TV + INT + TEL;Dhr.;41302;Vast Bellen;8.098.630.137;Extra Channel Pack;0,
5289;HIGH RISK;43427;mid;NIJMEGEN;Internet Complete & TV Complete;NIJMEGEN;Not Converged;43427;Standard Channel Pack Horizon;0;Vast Bellen;0;0;1;1;1;1;43427;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;43427;Vast Bellen;2.276.712.329;Standard Channel Pack;0,
5290;HIGH RISK;42630;high;ROSMALEN;Internet Start & TV Start;S HERTOGENBOSCH;Not Converged;42630;Standard Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;42630;50 / 5 MBPS;SAFE ONLINE;0;0;MEDIABOX;0;0;0;0;TV + INT + TEL;Dhr.;42630;Vast Bellen;4.460.273.973;Standard Channel Pack;0,
5297;HIGH RISK;40366;low;ASSEN;Internet Complete & TV Max Next;ASSEN;Not Converged;40366;Extra Channel Pack No Horizon;0;Vast Bellen;0;0;1;1;1;1;40366;250 / 25 MBPS;SAFE ONLINE;0;0;MEDIABOX NEXT;0;0;1;0;TV + INT + TEL;Dhr.;40366;Vast Bellen;106.630.137;Extra Channel Pack;1,
5299;MEDIUM RISK;41640;mid;BOEKEL;Kabel TV;BOEKEL;Not Converged;;Cable TV;0;;0;0;1;0;0;0;;;;0;0;;0;0;0;0;TV;Dhr.;;;717.260.274;Cable TV;0,
5300;MEDIUM RISK;42610;low;HAARLEM;Internet Complete & TV Complete;HAARLEM;Not Converged;42610;Standard Channel Pack Horizon;0;Volop Bellen;0;0;1;1;1;1;42610;250 / 25 MBPS;SAFE ONLINE;0;1;MEDIABOX XL;0;1;0;0;TV + INT + TEL;Dhr.;42610;Volop Bellen;4.515.068.493;Standard Channel Pack;0,
5301;MEDIUM RISK;41568;low;APPINGEDAM;Internet Complete & TV Complete Next;APPINGEDAM;Not Converged;41568;Standard Channel Pack No Horizon;0;Vast Bellen;1;0;1;1;1;1;41568;250 / 25 MBPS;SAFE ONLINE L;0;0;MEDIABOX NEXT;0;1;0;0;TV + INT + TEL;Dhr.;41568;Vast Bellen;7.369.863.014;Standard Channel Pack;1,
